model,language,sample_size,distribution,accuracy_mean,accuracy_std,accuracy_ci_lower,accuracy_ci_upper,precision_mean,precision_std,precision_ci_lower,precision_ci_upper,recall_mean,recall_std,recall_ci_lower,recall_ci_upper,f1_mean,f1_std,f1_ci_lower,f1_ci_upper
XLM-RoBERTa,english,500,0.6500000000000001,0.35043,0.003486416498354722,0.3499426397885507,0.3509173602114493,0.5268024891774892,0.2385722535406363,0.49345288106658963,0.5601520972883887,0.007107692307692307,0.0037607754456578132,0.006581979927294229,0.007633404688090385,0.013998453071882766,0.007361198193352038,0.012969443741033917,0.015027462402731616
XLM-RoBERTa,english,500,0.7000000000000001,0.30121,0.0036655013299683884,0.3006976058256137,0.30172239417438623,0.5625218253968254,0.24344812708117838,0.5284906272461701,0.5965530235474806,0.007242857142857143,0.0038848475924193643,0.006699800928838149,0.0077859133568761365,0.014273672502979125,0.007613148318385612,0.013209443494197651,0.015337901511760598
XLM-RoBERTa,english,500,0.7500000000000001,0.25256999999999996,0.0035404943157700485,0.2520750803427579,0.25306491965724204,0.6688809523809524,0.26041883176726577,0.632477448388996,0.7052844563729087,0.007226666666666667,0.0035235335799292293,0.00673411792173804,0.007719215411595294,0.014272565911427277,0.006917784353003345,0.013305540644471503,0.01523959117838305
XLM-RoBERTa,english,500,0.8,0.20364000000000004,0.003422046171517846,0.20316163800666756,0.20411836199333253,0.7152261904761903,0.23127994658092646,0.6828959615081771,0.7475564194442035,0.007525,0.00359678676042937,0.0070222113180028285,0.00802778868199717,0.014867467819606623,0.007057309012392283,0.013880938638665163,0.01585399700054808
XLM-RoBERTa,english,500,0.8500000000000001,0.15443999999999997,0.003341616375348915,0.15397288115059082,0.1549071188494091,0.7935535714285714,0.21927434815884764,0.7629015845719987,0.8242055582851441,0.0072941176470588225,0.0032518294026082947,0.0068395499653144945,0.0077486853288031505,0.014432005746242801,0.006395818989950379,0.013537945126461788,0.015326066366023815
XLM-RoBERTa,english,500,0.9000000000000001,0.10543000000000002,0.0032457818780688274,0.10497627769138873,0.10588372230861132,0.8435833333333334,0.1978829559546997,0.8159216126806776,0.8712450539859891,0.0074555555555555555,0.002988847583357708,0.007037749653448794,0.007873361457662317,0.014763630300627509,0.005884354630942561,0.01394106641058962,0.015586194190665398
XLM-RoBERTa,english,500,0.9500000000000001,0.05664000000000002,0.0030249628096887405,0.056217145612048394,0.05706285438795164,0.9414880952380952,0.14730408748348567,0.9208967082775359,0.9620794821986545,0.00743157894736842,0.0030136163751396253,0.007010310658135543,0.007852847236601297,0.014729366589633584,0.005934974120353958,0.013899726687571706,0.015559006491695462
XLM-RoBERTa,english,700,0.05,0.9391642857142858,0.002383093085269886,0.9388311571995233,0.9394974142290483,0.025391095016095017,0.05232452267807624,0.018076739302024147,0.03270545073016589,0.006571428571428572,0.013615717208507263,0.004668110703094799,0.008474746439762345,0.010373891668381052,0.021355238418503873,0.0073886793404494555,0.013359103996312648
XLM-RoBERTa,english,700,0.1,0.8899071428571429,0.002733307408206251,0.889525058479947,0.8902892272343388,0.05539904539904541,0.07709761689075365,0.044621701129406985,0.06617638966868383,0.006928571428571428,0.009365318129859199,0.0056194095925681175,0.008237733264574738,0.012255968009387134,0.01655876831976498,0.009941246049612888,0.014570689969161381
XLM-RoBERTa,english,700,0.15000000000000002,0.8412285714285713,0.0028068429501735305,0.8408362076434793,0.8416209352136633,0.10730501443001444,0.10771816400549487,0.09224727614446412,0.12236275271556477,0.008666666666666666,0.00889291292135245,0.007423541548426783,0.009909791784906549,0.015987391838943966,0.016322420929046202,0.0137057084775043,0.018269075200383633
XLM-RoBERTa,english,700,0.2,0.7922285714285715,0.002644362505638063,0.7918589205074883,0.7925982223496547,0.13006515706515706,0.11385005471570538,0.11415025224355961,0.14598006188675453,0.007535714285714285,0.006895632305884586,0.0065717856156146046,0.008499642955813966,0.014207479608056876,0.012930687314779104,0.012399920899311183,0.01601503831680257
XLM-RoBERTa,english,700,0.25,0.7425642857142859,0.0029147671171019427,0.7421568353941114,0.7429717360344604,0.14066185203685205,0.11666545382454765,0.12435338737934655,0.15697031669435757,0.0061428571428571435,0.005419164782397331,0.005385321347729335,0.006900392937984952,0.011732177461087562,0.010290910070482382,0.01029362870756858,0.013170726214606545
XLM-RoBERTa,english,700,0.3,0.6937714285714286,0.002871535179257669,0.6933700215700541,0.6941728355728031,0.19444119769119766,0.1434080808893734,0.17439442684245704,0.2144879685399383,0.007000000000000001,0.005300708034681238,0.006259023071445293,0.007740976928554709,0.01347109839976337,0.01013661749520505,0.012054117941985219,0.014888078857541523
XLM-RoBERTa,english,700,0.35000000000000003,0.6446285714285714,0.002879342328535789,0.6442260730791252,0.6450310697780177,0.23876896714396714,0.13128206539024959,0.22041727130433103,0.25712066298360325,0.007122448979591838,0.004300218411198048,0.0065213287877992805,0.007723569171384396,0.013794681089486213,0.008268272493943471,0.012638873390414548,0.014950488788557878
XLM-RoBERTa,english,700,0.4,0.59555,0.0034261226374037806,0.5950710681644593,0.5960289318355407,0.2818084554334554,0.17055976310464951,0.2579661972722017,0.3056507135947091,0.0075000000000000015,0.004870779177494948,0.006819122092559195,0.008180877907440808,0.014580145833651796,0.009419497622047588,0.013263410338912757,0.015896881328390833
XLM-RoBERTa,english,700,0.45,0.5470642857142858,0.003153221546680315,0.546623502256411,0.5475050691721606,0.3454967948717949,0.16783499185262157,0.32203542783303507,0.36895816191055475,0.007698412698412699,0.004228751366589594,0.007107282762801086,0.008289542634024313,0.01503535345635698,0.008215130413741176,0.013886974397970233,0.016183732514743726
XLM-RoBERTa,english,700,0.5,0.49760000000000004,0.0030531348894310647,0.4971732074851073,0.4980267925148928,0.3715768120768121,0.16642955513883367,0.3483119086373765,0.3948417155162477,0.007085714285714286,0.0037575502223482506,0.00656045275377762,0.007610975817650953,0.013881091163099997,0.00731489656996813,0.012858554257153185,0.014903628069046809
XLM-RoBERTa,english,700,0.55,0.44858571428571425,0.003090439503781074,0.4481537070224556,0.4490177215489729,0.42073304473304474,0.1923156882743235,0.3938495629268331,0.4476165265392564,0.0069740259740259745,0.0035192408985375836,0.006482077295702041,0.007465974652349908,0.013699527273019003,0.00687747890695003,0.012738136235570912,0.014660918310467093
XLM-RoBERTa,english,700,0.6000000000000001,0.39966428571428575,0.0030236398527575437,0.3992416162602254,0.4000869551683461,0.4849875541125542,0.19245492646252033,0.45808460843767584,0.5118904997874325,0.007166666666666667,0.003350212366775326,0.006698346198288245,0.007634987135045088,0.014101751555467864,0.006550707811148528,0.013186039291746464,0.015017463819189263
XLM-RoBERTa,english,700,0.6500000000000001,0.3505142857142857,0.0028465517987307253,0.35011637109703175,0.3509122003315397,0.5366646825396825,0.17925857896043973,0.5116064317576856,0.5617229333216793,0.0073516483516483525,0.0030262507257160227,0.00692861392811358,0.007774682775183125,0.014483964399604407,0.00592320464110742,0.013655969732957445,0.015311959066251369
XLM-RoBERTa,english,700,0.7000000000000001,0.3016142857142857,0.002782268931674878,0.30122535708929504,0.3020032143392764,0.6036282467532468,0.19934970159327098,0.5757614922313177,0.6314950012751759,0.0072755102040816325,0.002734827136564356,0.006893213386652527,0.007657807021510738,0.014361264180080088,0.005367927626041594,0.013610890739584143,0.015111637620576034
XLM-RoBERTa,english,700,0.7500000000000001,0.2525071428571429,0.002977800516886134,0.2520908812056023,0.25292340450868345,0.6601793206793206,0.20447387166204012,0.6315962671697645,0.6887623741888768,0.007161904761904762,0.002839564975784263,0.00676496682070486,0.0075588427031046635,0.014152808023935502,0.005577343661747761,0.013373160673253897,0.014932455374617107
XLM-RoBERTa,english,700,0.8,0.2033571428571429,0.0024979583500065313,0.20300795752308276,0.20370632819120305,0.7144237012987013,0.1750987564349557,0.6899469450072704,0.7389004575901321,0.007133928571428571,0.0024903992948840923,0.006785799904781683,0.007482057238075458,0.014113573782408757,0.004898700235448896,0.013428792837934151,0.014798354726883362
XLM-RoBERTa,english,700,0.8500000000000001,0.15457857142857143,0.0023788931571344725,0.1542460300145942,0.15491111284254866,0.8079803391053392,0.16172986680521723,0.7853723970763082,0.8305882811343701,0.007310924369747899,0.002259551203319118,0.006995065563793464,0.007626783175702334,0.014477601356735975,0.004444730593594309,0.013856280053629585,0.015098922659842366
XLM-RoBERTa,english,700,0.9000000000000001,0.10518571428571429,0.002475636384892596,0.10483964930105676,0.10553177927037181,0.835781746031746,0.14817044309163444,0.815069252699479,0.856494239364013,0.007317460317460318,0.0021809662438042818,0.007012586768862243,0.007622333866058393,0.014497600830916191,0.004295339680385145,0.013897162628576615,0.015098039033255767
XLM-RoBERTa,english,700,0.9500000000000001,0.05651428571428571,0.0020978122715177854,0.05622103611754064,0.056807535311030784,0.9406369047619048,0.09817432325911897,0.9269132836842059,0.9543605258396036,0.007413533834586468,0.0021187004038881758,0.007117364321470644,0.0077097033477022915,0.0147006040686184,0.004173453957347597,0.014117204063459302,0.015284004073777498
xlm-roberta-large-xnli,arabic,300,0.05,0.1564,0.015320139250890203,0.1542584238835864,0.15854157611641362,0.05178947380599533,0.003556084145767201,0.051292374873027756,0.0522865727389629,0.9170000000000001,0.06514854820587587,0.9078929956463277,0.9261070043536725,0.0980402908489613,0.006733448299549292,0.0970990336042804,0.09898154809364221
xlm-roberta-large-xnli,arabic,300,0.1,0.19879999999999998,0.016670132972874972,0.19646971056545234,0.2011302894345476,0.10490657885878124,0.005208411867603382,0.1041785038538849,0.10563465386367758,0.9308333333333334,0.04783507546188721,0.924146549782716,0.9375201168839508,0.1885559637061727,0.009336995064487518,0.18725076110313393,0.18986116630921146
xlm-roberta-large-xnli,arabic,300,0.15000000000000002,0.23695,0.01597142413465026,0.23471738188134345,0.23918261811865654,0.15519854376634612,0.006299186621919728,0.15431799122035333,0.1560790963123389,0.919777777777778,0.040416962580054575,0.9141279595651663,0.9254275959903897,0.2655730685135117,0.010783592465611601,0.26406564852892184,0.26708048849810156
xlm-roberta-large-xnli,arabic,300,0.2,0.2803666666666667,0.01656566059990096,0.2780509812468165,0.28268235208651693,0.2081897009356257,0.006969286821898551,0.207215476226451,0.20916392564480038,0.9266666666666665,0.03248931448269654,0.9221250408501289,0.9312082924832041,0.3399785359042171,0.011241603750537734,0.33840709130387264,0.3415499805045616
xlm-roberta-large-xnli,arabic,300,0.25,0.31888333333333335,0.01771464397359177,0.3164070334888388,0.3213596331778279,0.2579907535221967,0.008044111627136445,0.2568662808880828,0.2591152261563106,0.9189333333333335,0.02955552213866115,0.9148018173409699,0.9230648493256971,0.40285254439449064,0.012297284275115984,0.40113352801552354,0.40457156077345774
xlm-roberta-large-xnli,arabic,300,0.3,0.35864999999999997,0.016010751595932862,0.3564118843626575,0.3608881156373424,0.3092091711164891,0.007606985345229277,0.30814580361920574,0.31027253861377246,0.9218333333333335,0.02601940159302784,0.91819612559635,0.925470541070317,0.46305536418050736,0.011219845839531385,0.4614869610814045,0.4646237672796102
xlm-roberta-large-xnli,arabic,300,0.35000000000000003,0.3996333333333333,0.016047810511787025,0.39739003729339833,0.40187662937326823,0.360205573135174,0.008217548700568572,0.3590568560285993,0.36135429024174864,0.9213809523809524,0.024907948444053155,0.9178991127825593,0.9248627919793455,0.5178949086727447,0.011702384011300672,0.5162590523862396,0.5195307649592498
xlm-roberta-large-xnli,arabic,300,0.4,0.4383833333333334,0.015470321048166173,0.4362207635598192,0.4405459031068476,0.40995019891751555,0.008218098689641027,0.4088014049289072,0.4110989929061239,0.919375,0.021665665040950542,0.9163463936643742,0.9224036063356259,0.5670175231821265,0.011193592799296227,0.5654527899507077,0.5685822564135453
xlm-roberta-large-xnli,arabic,300,0.45,0.47944999999999993,0.015168598778031178,0.4773296074676276,0.48157039253237227,0.46090443907165496,0.008293045712577829,0.45974516836663504,0.4620637097766749,0.9235925925925926,0.021037265256978053,0.9206518291901723,0.926533355995013,0.6148956842064723,0.011078877651399593,0.6133469868097743,0.6164443816031704
xlm-roberta-large-xnli,arabic,300,0.5,0.5207166666666666,0.015523736305699375,0.5185466300654747,0.5228867032678585,0.5115272990181045,0.0086901694960401,0.5103125150572325,0.5127420829789764,0.9234,0.018891385455927903,0.920759205472233,0.926040794527767,0.6583022101605878,0.010566223597853433,0.6568251757990017,0.6597792445221738
xlm-roberta-large-xnli,arabic,300,0.55,0.5596666666666666,0.015289793254906285,0.557529332565235,0.5618040007680983,0.5607883966967738,0.008624996137318906,0.5595827232084751,0.5619940701850725,0.9201212121212121,0.020016155091487093,0.9173231879659246,0.9229192362764996,0.6968040113043676,0.010923901794119855,0.6952769777182353,0.6983310448905
xlm-roberta-large-xnli,arabic,300,0.6000000000000001,0.5994166666666667,0.01579183157345735,0.5972091534855983,0.6016241798477351,0.6100127004505772,0.009050407067822014,0.6087475594944242,0.6112778414067302,0.9217777777777778,0.01906259992890221,0.9191130494710744,0.9244425060844812,0.7341049116768679,0.010807861089145117,0.7325940992228176,0.7356157241309181
xlm-roberta-large-xnli,arabic,300,0.6500000000000001,0.6402833333333333,0.015172260873053822,0.6381624288829485,0.6424042377837181,0.6603395529734587,0.008607097815594125,0.6591363814610038,0.6615427244859136,0.9197692307692309,0.01773423126554635,0.917290192850627,0.9222482686878348,0.7686990142124894,0.010259972741505098,0.7672647901353822,0.7701332382895967
xlm-roberta-large-xnli,arabic,300,0.7000000000000001,0.6803,0.01613205917833595,0.6780449269827696,0.6825550730172304,0.7091695401739884,0.008706684133672912,0.7079524476601101,0.7103866326878666,0.9210476190476193,0.017736800847627233,0.9185682219315222,0.9235270161637165,0.8012840846989966,0.010667295756324536,0.7997929216328947,0.8027752477650985
xlm-roberta-large-xnli,arabic,300,0.7500000000000001,0.7225166666666667,0.015654241526748516,0.7203283869633796,0.7247049463699538,0.7589701147014505,0.008458084480444175,0.75778777350877,0.7601524558941309,0.9232888888888888,0.01665475129627401,0.9209607496326587,0.9256170281451189,0.833044695268843,0.00998884427054618,0.8316483717779104,0.8344410187597755
xlm-roberta-large-xnli,arabic,300,0.8,0.7604333333333334,0.014507890573370376,0.7584053000731483,0.7624613665935185,0.8068521713685632,0.0074396830342864035,0.8058121907757635,0.807892151961363,0.9210833333333334,0.016124730833240116,0.9188292847329553,0.9233373819337114,0.8601261199978236,0.009104582123792568,0.8588534060030663,0.861398833992581
xlm-roberta-large-xnli,arabic,300,0.8500000000000001,0.80025,0.013936114156312652,0.7983018943892081,0.802198105610792,0.8553283490464827,0.006895956697532409,0.8543643750302282,0.8562923230627372,0.9207647058823532,0.013432717837307982,0.9188869691837634,0.9226424425809429,0.8867981086237233,0.008299012847816515,0.8856380037830535,0.8879582134643932
xlm-roberta-large-xnli,arabic,300,0.9000000000000001,0.8391999999999998,0.013602450759575158,0.8372985366259182,0.8411014633740814,0.903729330355094,0.006548191464880202,0.9028139698471224,0.9046446908630655,0.9192962962962963,0.013403058431143316,0.9174227056354696,0.921169886957123,0.9113945649223603,0.007883293133029509,0.9102925728310415,0.912496557013679
xlm-roberta-large-xnli,arabic,300,0.9500000000000001,0.8801333333333332,0.01418073810960957,0.8781510321576509,0.8821156345090155,0.9519043888188327,0.004298211285317254,0.951303549199741,0.9525052284379243,0.9203333333333333,0.014286336661463582,0.9183362707163303,0.9223303959503364,0.93579706277113,0.007999441779080022,0.9346788344588303,0.9369152910834296
xlm-roberta-large-xnli,arabic,500,0.05,0.15733999999999998,0.011273171692119305,0.15576414257098412,0.15891585742901584,0.052284278709877514,0.002712812613227518,0.05190505926508976,0.05266349815466527,0.9256,0.0481730214954387,0.918865975550182,0.9323340244498179,0.09897686632788653,0.005129108642225197,0.0982598769855056,0.09969385567026746
xlm-roberta-large-xnli,arabic,500,0.1,0.19887,0.010068917518780258,0.19746248320637128,0.2002775167936287,0.10440151887430286,0.0037420578728912498,0.10387842299145339,0.10492461475715234,0.9252000000000001,0.03539717502852451,0.9202518893210978,0.9301481106789025,0.187628190056696,0.006741984665511147,0.18668573952798775,0.18857064058540426
xlm-roberta-large-xnli,arabic,500,0.15000000000000002,0.23906,0.011144343856862996,0.23750215119418241,0.24061784880581757,0.15566388136393536,0.00465928700900206,0.15501256758573878,0.15631519514213194,0.9206666666666666,0.03097669374797051,0.9163364875207912,0.924996845812542,0.26629620839326745,0.00802342968709457,0.26517462685225063,0.2674177899342843
xlm-roberta-large-xnli,arabic,500,0.2,0.27732,0.010644134535038523,0.27583207460148856,0.27880792539851146,0.20674833168585965,0.0048973736702623396,0.2060637361796682,0.20743292719205111,0.92125,0.024309206075065457,0.917851857575393,0.924648142424607,0.3377008190769738,0.008028994871098188,0.33657845958838417,0.33882317856556343
xlm-roberta-large-xnli,arabic,500,0.25,0.31773999999999997,0.011710354392587793,0.31610302954749914,0.3193769704525008,0.2580624237800871,0.005364942256303885,0.25731246765933113,0.25881237990084305,0.92208,0.02157391016946162,0.919064219921246,0.925095780078754,0.4032512108074393,0.008332542723020421,0.4020864188827458,0.4044160027321328
xlm-roberta-large-xnli,arabic,500,0.3,0.35762,0.01221374635400621,0.35591266124443655,0.35932733875556344,0.3088383094884872,0.006090662537802745,0.30798690616828983,0.3096897128086845,0.9218666666666667,0.02178847809686986,0.9188208925035797,0.9249124408297538,0.4626563030424615,0.009172778197855638,0.4613740560349126,0.46393855005001045
xlm-roberta-large-xnli,arabic,500,0.35000000000000003,0.39835,0.012208910680318692,0.39664333721500744,0.4000566627849925,0.3594871887219071,0.006272827416267341,0.35861032088428074,0.36036405655953346,0.9196285714285714,0.018866469554990616,0.9169912598520682,0.9222658830050745,0.516891921826335,0.008942385222002835,0.5156418810596299,0.5181419625930401
xlm-roberta-large-xnli,arabic,500,0.4,0.43943,0.011363762581117234,0.4378414790252379,0.4410185209747621,0.41058098067984333,0.0060509268428639166,0.40973513194461786,0.4114268294150688,0.9214500000000001,0.016160058787021776,0.9191910129652632,0.923708987034737,0.5680315619462357,0.008297537432231548,0.5668716633513922,0.5691914605410793
xlm-roberta-large-xnli,arabic,500,0.45,0.47767,0.011237041425571049,0.4760991931592753,0.4792408068407247,0.45984795010311075,0.006126275185859307,0.4589915685516277,0.4607043316545938,0.9200444444444444,0.015137167078436238,0.9179284456957086,0.9221604431931802,0.6131865769364163,0.008076466105064765,0.6120575815250576,0.614315572347775
xlm-roberta-large-xnli,arabic,500,0.5,0.5193,0.01095216873500405,0.5177690150264493,0.5208309849735506,0.510705433403791,0.006073039282893211,0.509856493608317,0.5115543731992651,0.9211200000000003,0.015528863448430462,0.9189492466842774,0.9232907533157232,0.6570682599058785,0.008190618022345324,0.6559233073928455,0.6582132124189114
xlm-roberta-large-xnli,arabic,500,0.55,0.55915,0.011420048161019256,0.5575536109600955,0.5607463890399046,0.5604297981420673,0.006470659950629465,0.5595252756321366,0.561334320651998,0.920509090909091,0.014027316915030862,0.9185482362203291,0.922469945597853,0.6966662666723183,0.007966931596178381,0.6955525829029958,0.6977799504416409
xlm-roberta-large-xnli,arabic,500,0.6000000000000001,0.59809,0.01155560037384472,0.5964746623476345,0.5997053376523656,0.6094406512106597,0.0065779045813089245,0.608521137156859,0.6103601652644605,0.9194,0.014176506386741882,0.9174182903696344,0.9213817096303656,0.7329656804046948,0.00798445393758866,0.7318495472171749,0.7340818135922147
xlm-roberta-large-xnli,arabic,500,0.6500000000000001,0.6395200000000001,0.011212921118067326,0.6379525648958911,0.641087435104109,0.6594048400662638,0.006423670077846986,0.6585068861904438,0.6603027939420837,0.9213538461538462,0.011835719680485402,0.9196993511017323,0.9230083412059601,0.7686511402055035,0.007387262489265814,0.7676184873912172,0.7696837930197898
xlm-roberta-large-xnli,arabic,500,0.7000000000000001,0.6796799999999998,0.011143500347736314,0.6781222691068833,0.6812377308931163,0.7087860143532947,0.006270592075890032,0.7079094589900843,0.7096625697165051,0.9207285714285715,0.01195910548835625,0.9190568284849787,0.9224003143721642,0.8009456244251271,0.007255725777532654,0.7999313589032581,0.8019598899469961
xlm-roberta-large-xnli,arabic,500,0.7500000000000001,0.72061,0.011351118887581094,0.7190232464655761,0.7221967535344238,0.7582000209905386,0.006200939911297641,0.7573332021845295,0.7590668397965478,0.9213333333333334,0.0118238929479442,0.9196804915199748,0.9229861751466921,0.8318143932872891,0.007213654306495628,0.8308060088645459,0.8328227777100323
xlm-roberta-large-xnli,arabic,500,0.8,0.7603300000000001,0.009607866568598888,0.7589869327317437,0.7616730672682565,0.8063078057421723,0.0053536504654081015,0.8055594280815921,0.8070561834027525,0.9218999999999999,0.00973152094998516,0.9205396472968314,0.9232603527031685,0.8602133973373565,0.005880773562186375,0.8593913340388076,0.8610354606359053
xlm-roberta-large-xnli,arabic,500,0.8500000000000001,0.8008600000000001,0.010406747810915752,0.7994052584864658,0.8023147415135344,0.8557071090466636,0.0053025888048737705,0.8549658692084539,0.8564483488848733,0.9210470588235294,0.010141415310412542,0.9196294076873527,0.9224647099597062,0.8871496082115297,0.006204401182326814,0.8862823055603513,0.8880169108627081
xlm-roberta-large-xnli,arabic,500,0.9000000000000001,0.8402299999999999,0.009491422443448621,0.8389032102572435,0.8415567897427564,0.9034705482757149,0.004141804044897099,0.9028915725577951,0.9040495239936348,0.9208777777777779,0.009493070897329712,0.9195507576004671,0.9222047979550887,0.9120668523081421,0.005528139694703422,0.9112940830960289,0.9128396215202553
xlm-roberta-large-xnli,arabic,500,0.9500000000000001,0.88095,0.010007871901658224,0.8795510166689919,0.8823489833310081,0.952115004220449,0.003417878381587274,0.9516372248353571,0.952592783605541,0.9210105263157894,0.009827227708368873,0.9196367949282253,0.9223842577033535,0.9362781675437399,0.005611719568792096,0.9354937148436878,0.937062620243792
xlm-roberta-large-xnli,arabic,700,0.05,0.15659285714285712,0.008172474333682173,0.1554504409050935,0.15773527338062074,0.05201867014641435,0.0026020922254438887,0.05165492811564969,0.05238241217717901,0.9212857142857144,0.0466421461332813,0.9147656882897689,0.9278057402816599,0.09847665865684102,0.004925528419020283,0.09778812744637716,0.09916518986730488
xlm-roberta-large-xnli,arabic,700,0.1,0.1972357142857143,0.007905148800055594,0.1961306670280067,0.1983407615434219,0.10383301770490061,0.003176945796953007,0.10338891787457434,0.10427711753522688,0.9210000000000003,0.030603121089329503,0.9167220419384368,0.9252779580615638,0.18662451208369465,0.005738791920441862,0.1858222961565012,0.1874267280108881
xlm-roberta-large-xnli,arabic,700,0.15000000000000002,0.23837142857142857,0.00772887509305731,0.23729102231434615,0.23945183482851098,0.1557102908093355,0.003503998438738291,0.15522047284845003,0.15620010877022095,0.9220952380952383,0.023265401599040274,0.9188430073166975,0.925347468873779,0.266427111173073,0.006048024977212578,0.26558166808469386,0.26727255426145213
xlm-roberta-large-xnli,arabic,700,0.2,0.2775571428571429,0.008960901467042297,0.27630451373614856,0.2788097719781372,0.2067517814117042,0.004137642700122908,0.20617338740106742,0.20733017542234097,0.9208571428571429,0.02045851950675227,0.9179972813353036,0.9237170043789823,0.337681174814536,0.0067819359816701785,0.33673313955953355,0.3386292100695385
xlm-roberta-large-xnli,arabic,700,0.25,0.3188571428571429,0.008405537533346087,0.31768214711250653,0.32003213860177926,0.25853163100646315,0.004115785693344141,0.2579562923494969,0.2591069696634294,0.9232285714285715,0.017599420213084718,0.9207683785168864,0.9256887643402566,0.4039392874171513,0.006519695530179711,0.4030279103072526,0.40485066452705
xlm-roberta-large-xnli,arabic,700,0.3,0.3578142857142857,0.009151681009854007,0.35653498784663734,0.35909358358193405,0.30888052965346924,0.004750508802349869,0.3082164641364842,0.3095445951704543,0.9217142857142859,0.016873814731197163,0.9193555239544005,0.9240730474741714,0.4626938498120704,0.0072087178684829565,0.46168615544557107,0.46370154417856974
xlm-roberta-large-xnli,arabic,700,0.35000000000000003,0.3983357142857143,0.009012211103807536,0.3970759126781754,0.3995955158932532,0.3596470751387518,0.004960437960413186,0.35895366398308265,0.360340486294421,0.9213061224489796,0.01716305903926141,0.9189069277209719,0.9237053171769872,0.5173283353509494,0.007477741015668711,0.5162830346978922,0.5183736360040065
xlm-roberta-large-xnli,arabic,700,0.4,0.43957857142857143,0.008716390261092801,0.4383601221117082,0.44079702074543464,0.41068377907592263,0.004641812144791904,0.4100349080791667,0.41133265007267855,0.9219642857142858,0.013696556620746187,0.9200496674424974,0.9238789039860742,0.5682308722086806,0.006486880147017195,0.5673240823051827,0.5691376621121785
xlm-roberta-large-xnli,arabic,700,0.45,0.47777857142857144,0.008651645472842443,0.47656917267514687,0.478987970181996,0.45986791325806564,0.004766112646517509,0.45920166650633815,0.46053416000979314,0.9194603174603176,0.013406112781650615,0.9175862998370469,0.9213343350835884,0.6130800540350786,0.006615164144893505,0.6121553315304815,0.6140047765396757
xlm-roberta-large-xnli,arabic,700,0.5,0.5200571428571429,0.009728812667451636,0.518697168740167,0.5214171169741187,0.5111289543988324,0.0054153803696394675,0.5103719476203046,0.5118859611773603,0.9220428571428572,0.012442119053063758,0.9203035945574947,0.9237821197282197,0.6576611989362725,0.00694638507744711,0.6566901756228645,0.6586322222496805
xlm-roberta-large-xnli,arabic,700,0.55,0.5603928571428571,0.008373838634066684,0.5592222925332452,0.5615634217524691,0.5610155365304618,0.0047226149152561625,0.5603553702523424,0.5616757028085811,0.922883116883117,0.010938087622457873,0.9213541002842546,0.9244121334819794,0.6978089560634748,0.005935397972672503,0.6969792569118208,0.6986386552151288
xlm-roberta-large-xnli,arabic,700,0.6000000000000001,0.5999571428571429,0.008964681266173476,0.5987039853644796,0.6012103003498062,0.6105023437767706,0.005202130725519052,0.6097751468020052,0.611229540751536,0.9207142857142857,0.010177004891982156,0.919291659571248,0.9221369118573234,0.7341667645912631,0.006025939490651954,0.7333244087953532,0.7350091203871729
xlm-roberta-large-xnli,arabic,700,0.6500000000000001,0.64005,0.008834507366467204,0.6388150392945869,0.6412849607054131,0.6599706975433643,0.00517651304784024,0.6592470816200355,0.6606943134666932,0.9205604395604396,0.0101941010240691,0.9191354235782785,0.9219854555426008,0.7687611629789015,0.005868153316370546,0.7679408638429741,0.7695814621148289
xlm-roberta-large-xnli,arabic,700,0.7000000000000001,0.6793571428571429,0.008583027865907155,0.6781573360418706,0.6805569496724152,0.7084953430930601,0.004966638344851275,0.7078010651962335,0.7091896209898866,0.9208367346938775,0.008978640951508753,0.9195816258006285,0.9220918435871265,0.8008121365290848,0.0055191747454522945,0.8000406205119254,0.8015836525462442
xlm-roberta-large-xnli,arabic,700,0.7500000000000001,0.7206285714285714,0.008556701634224654,0.7194324447122905,0.7218246981448523,0.7581908763444131,0.0050557816067450315,0.7574841372631623,0.7588976154256638,0.9213904761904762,0.008240621688015332,0.9202385337503689,0.9225424186305835,0.831845211196904,0.005292043273301371,0.831105445500553,0.8325849768932551
xlm-roberta-large-xnli,arabic,700,0.8,0.7603571428571427,0.008323497596857826,0.7591936153351967,0.7615206703790888,0.8068302594976285,0.0048827486783644715,0.8061477083940916,0.8075128106011655,0.9209642857142858,0.007603956408424811,0.9199013416269084,0.9220272298016632,0.8601123985044055,0.004995115082783051,0.8594141398929895,0.8608106571158214
xlm-roberta-large-xnli,arabic,700,0.8500000000000001,0.8007714285714286,0.007433844282491163,0.7997322641677763,0.8018105929750808,0.8552245093371178,0.004024905942780184,0.8546618746053631,0.8557871440688725,0.9216470588235296,0.0071789695135586855,0.9206435229287886,0.9226505947182706,0.8871800465987809,0.004403204253191869,0.8865645301919194,0.8877955630056424
xlm-roberta-large-xnli,arabic,700,0.9000000000000001,0.8414285714285714,0.007410692771053108,0.8403926433351865,0.8424644995219563,0.9039022046012124,0.0039173280469224706,0.9033546079998983,0.9044498012025265,0.921825396825397,0.006858079741993653,0.9208667175641063,0.9227840760866877,0.9127618480590243,0.004235147462886881,0.9121698240240286,0.91335387209402
